校名,學系名稱,採計科目及加權(含學測、分科及術科),錄取分數,平均
逢甲大學,材料科學與工程學系,國x1.00、英x2.00、數甲x1.00、物x1.50、化x2.00,224.5,29.93
逢甲大學,環境工程與科學學系,國x2.00、英x1.00、數甲x1.75、化x2.00,178.25,26.41
逢甲大學,光電科學與工程學系,國x2.00、英x1.50、數甲x1.50,152,30.40
逢甲大學,會計學系,國x1.50、英x1.50、數Bx1.25、地x1.00、歷x1.00,193.25,30.92
逢甲大學,國際經營與貿易學系,國x1.00、英x1.25、數Bx1.00、地x1.00,118.25,27.82
逢甲大學,國際企業管理全英語學士學位學程,國x1.50、英x2.00、數Bx1.50、地x1.00,158,26.33
逢甲大學,財稅學系,國x1.25、英x1.50、數Bx1.50、地x1.00、歷x1.00,206.5,33.04
逢甲大學,合作經濟暨社會事業經營學系,國x1.50、英x2.00、數Bx1.00、歷x1.00,146.5,26.64
逢甲大學,統計學系商業大數據組,國x1.00、英x1.50、數Bx2.00、地x1.00,141.5,25.73
逢甲大學,統計學系大數據分析與市場決策組,英x1.50、數Bx2.00、地x1.00,103,22.89
逢甲大學,經濟學系,國x1.00、英x1.50、數Bx1.50、公x1.50,162.5,29.55
逢甲大學,企業管理學系,國x2.00、英x2.00、數Bx1.75、地x1.00、歷x1.00,221,28.52
逢甲大學,行銷學系,國x2.00、英x2.00、數Bx1.75、歷x1.00,207,30.67
逢甲大學,中國文學系,國x2.00、英x1.25、歷x2.00,148.75,28.33
逢甲大學,外國語文學系,國x1.75、英x2.00、歷x1.50,97,18.48
逢甲大學,資訊工程學系,國x1.00、英x1.50、數甲x1.50,140,35.00
逢甲大學,電子工程學系,國x1.00、英x1.00、數甲x1.75,125,33.33
逢甲大學,電機工程學系,國x1.50、英x1.00、數甲x1.25、物x1.25,183,36.60
逢甲大學,自動控制工程學系,國x1.50、英x1.00、數甲x1.50、物x1.50,164,29.82
逢甲大學,資訊電機學院學士班,國x1.50、英x1.00、數甲x1.50、物x1.50,184,33.45
逢甲大學,通訊工程學系,國x1.75、英x1.50、數甲x2.00,164.25,31.29
逢甲大學,土木工程學系,國x2.00、英x1.00、數甲x1.50、物x2.00,175.5,27.00
逢甲大學,水利工程與資源保育學系,國x2.00、英x2.00、數甲x1.00,139,27.80
逢甲大學,都市計畫與空間資訊學系,國x2.00、英x1.00、數Bx1.00、地x2.00,199,33.17
逢甲大學,運輸與物流學系,國x2.00、英x2.00、數Bx1.75、公x1.00,198.25,29.37
逢甲大學,土地管理學系,國x1.50、英x1.00、數Bx1.00、地x1.50、歷x1.00,216.5,36.08
逢甲大學,財務金融學系,國x1.00、英x1.50、數Bx1.00、公x1.00,148,32.89
逢甲大學,風險管理與保險學系,國x2.00、英x1.00、數Bx1.00、地x1.50,152.5,27.73
逢甲大學,財務工程與精算學士學位學程,國x1.25、英x1.00、數Bx1.25、地x1.00,115.5,25.67
逢甲大學,建築專業學院學士班,國x2.00、英x2.00、數Ax1.75、物x1.00,228,33.78
逢甲大學,人工智慧技術與應用學士學位學程,國x1.00、英x1.25、數甲x1.50,112.5,30.00
國立中央大學,中國文學系,國x2.00、英x1.50、地x1.00、歷x1.50,279.5,46.58
國立中央大學,英美語文學系,國x1.50、英x2.00、地x1.00、歷x1.25,275.5,47.91
國立中央大學,法國語文學系,國x1.50、英x2.00、地x1.00、歷x1.25、公x1.00,318,47.11
國立中央大學,文學院學士班,國x1.00、英x1.00、數Bx1.00、歷x1.25、公x1.25,239,43.45
國立中央大學,數學系計算與資料科學組,國x1.00、英x1.25、數甲x1.50、物x1.25、化x1.00,239.25,39.88
國立中央大學,數學系數學科學組,國x1.00、英x1.25、數甲x1.50、物x1.25、化x1.00,235,39.17
國立中央大學,物理學系,國x1.00、英x1.00、數甲x1.50、物x1.50,215,43.00
國立中央大學,化學學系,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,217,43.40
國立中央大學,光電科學與工程學系,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,221,44.20
國立中央大學,理學院學士班,國x1.00、英x1.00、數甲x1.50、物x1.50、化x1.50,279.5,43.00
國立中央大學,土木工程學系,國x1.00、英x1.50、數甲x1.50、物x2.00、化x1.00,277,39.57
國立中央大學,機械工程學系先進材料與精密製造組,國x1.00、英x1.50、數甲x2.00、物x2.00、化x1.00,316.5,42.20
國立中央大學,機械工程學系光機電工程組,國x1.00、英x1.50、數甲x2.00、物x2.00、化x1.00,316.5,42.20
國立中央大學,機械工程學系設計與分析組,國x1.00、英x1.50、數甲x2.00、物x2.00、化x1.00,314,41.87
國立中央大學,化學工程與材料工程學系,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,221,44.20
國立中央大學,工學院學士班,英x1.00、數甲x1.00、物x1.00、化x1.00,170,42.50
國立中央大學,企業管理學系,國x1.50、英x2.00、數Bx2.00、公x1.00,288.5,44.38
國立中央大學,資訊管理學系,國x1.50、英x2.00、數甲x2.00,242.5,44.09
國立中央大學,經濟學系,國x1.25、英x2.00、數Bx2.00、公x1.00,286.5,45.84
國立中央大學,財務金融學系,國x1.00、英x1.50、數Bx1.50、公x1.00,242,48.40
國立中央大學,電機工程學系,英x1.00、數甲x1.00、物x1.00、化x1.00,191,47.75
國立中央大學,資訊工程學系,英x1.00、數甲x1.00、物x1.00、化x1.00,184,46.00
國立中央大學,通訊工程學系,英x1.00、數甲x1.50、物x1.50、化x1.00,218,43.60
國立中央大學,資訊電機學院學士班,英x1.00、數甲x1.00、物x1.00、化x1.00,187,46.75
國立中央大學,大氣科學學系,國x1.00、英x1.00、數甲x2.00、物x2.00、化x1.00,273,39.00
國立中央大學,太空科學與工程學系,國x1.00、英x1.00、數甲x2.00、物x2.00、化x1.00,291,41.57
國立中央大學,地球科學學系,英x1.50、數甲x2.00、物x2.00、化x1.00,239,36.77
國立中央大學,地球科學學院學士班,數甲x2.00、物x2.00、化x1.00,185,37.00
國立中央大學,"客家語文暨社會科學學系客家語文及傳
播組",國x1.50、英x1.00、數Bx1.00、歷x1.00、公x1.50,255,42.50
國立中央大學,"客家語文暨社會科學學系客家社會及政
策組",國x1.50、英x1.00、數Bx1.00、歷x1.00、公x1.50,261,43.50
國立中央大學,生命科學系,國x1.00、英x1.00、數甲x1.00、化x1.25、生x1.50,235.75,41.00
國立中央大學,生醫科學與工程學系,英x1.00、物x1.25、化x1.25,154.25,44.07
中國文化大學,哲學系,國x2.00、社x2.00、公x1.00,122,24.40
中國文化大學,中國文學系中國文學組,國x1.25、社x1.00、歷x1.00,75.75,23.31
中國文化大學,中國文學系文藝創作組,國x1.25、社x1.00、歷x1.00,70,21.54
中國文化大學,史學系,國x1.50、社x2.00、歷x2.00,134.5,24.45
中國文化大學,日本語文學系,國x2.00、地x1.00、歷x1.50,92,20.44
中國文化大學,韓國語文學系,國x2.00、英x2.00、地x1.00、歷x1.00,119,19.83
中國文化大學,俄國語文學系,國x1.00、英x2.00、地x1.00、歷x1.00,-----,-----
中國文化大學,英國語文學系,國x1.00、英x1.50、歷x1.00,144,41.14
中國文化大學,法國語文學系,國x1.00、英x1.50、地x2.00、歷x2.00,147,22.62
中國文化大學,全球商務學士學位學程,國x1.00、英x2.00、數Bx1.00、歷x1.00,-----,-----
中國文化大學,應用數學系,國x2.00、英x1.50、數甲x2.00,84,15.27
中國文化大學,光電物理學系,國x1.00、英x1.00、數Ax1.50、自x2.00、物x2.00,147,19.60
中國文化大學,化學系,國x1.00、英x1.00、自x2.00、物x1.00、化x2.00,107,15.29
中國文化大學,地理學系A組,國x1.00、英x1.00、自x1.50、物x2.00,102.5,18.64
中國文化大學,地理學系B組,國x1.00、英x1.00、社x1.50、地x2.00,167,30.36
中國文化大學,大氣科學系,國x1.00、英x1.00、數甲x1.50、物x1.50,59.5,11.90
中國文化大學,地質學系,國x1.00、英x1.50、物x1.75、化x2.00,94,15.04
中國文化大學,生命科學系,國x1.00、英x1.00、生x1.00,57,19.00
中國文化大學,法律學系法學組,國x1.50、歷x1.00、公x1.50,124,31.00
中國文化大學,法律學系財經法律組,國x1.50、歷x1.00、公x1.50,89,22.25
中國文化大學,法律學系企業金融法制組,國x1.50、歷x1.00、公x1.50,105.5,26.38
中國文化大學,政治學系,國x1.00、英x1.00、公x1.50,65,18.57
中國文化大學,經濟學系,國x1.75、英x2.00、數Bx2.00、公x1.00,102,15.11
中國文化大學,勞動暨人力資源學系,國x1.75、英x1.00、公x2.00,107.5,22.63
中國文化大學,社會福利學系,國x1.50、英x1.00、社x1.75、歷x1.00、公x1.00,122.75,19.64
中國文化大學,行政管理學系,國x1.50、社x2.00、公x2.00,133,24.18
中國文化大學,園藝暨生物技術學系,國x2.00、英x1.00、化x1.00、生x2.00,138,23.00
中國文化大學,動物科學系,國x1.25、自x1.00、生x1.00,64,19.69
中國文化大學,森林暨自然保育學系(A組),國x2.00、英x1.00、公x2.00,160,32.00
中國文化大學,森林暨自然保育學系(B組),國x2.00、英x1.00、生x2.00,-----,-----
中國文化大學,土地資源學系科技應用組,國x1.25、數Bx1.00、化x2.00,70,16.47
中國文化大學,土地資源學系土地管理組,國x1.25、數Bx1.00、地x2.00,99.75,23.47
中國文化大學,生活應用科學系,國x2.00、歷x1.75、公x2.00,124,21.57
中國文化大學,保健營養學系,國x2.00、英x1.00、化x2.00,81,16.20
中國文化大學,化學工程與材料工程學系(程序工程組),國x1.00、數甲x1.00、化x2.00,63,15.75
中國文化大學,化學工程與材料工程學系(材料工程組),國x1.00、數甲x1.00、物x2.00,66,16.50
中國文化大學,化學工程與材料工程學系(生化工程組),國x1.00、數甲x1.00、生x2.00,92,23.00
中國文化大學,電機工程學系A組,國x2.00、英x2.00、數Ax2.00、物x1.00,169,24.14
中國文化大學,電機工程學系B組,國x2.00、英x2.00、數Ax1.00、物x2.00、化x1.00,174,21.75
中國文化大學,機械工程學系,國x1.00、數Ax2.00、物x2.00,62,12.40
中國文化大學,紡織工程學系,國x1.00、自x2.00、數甲x2.00,72,14.40
中國文化大學,資訊工程學系A組,國x2.00、英x1.00、數Ax2.00、物x2.00,154,22.00
中國文化大學,資訊工程學系B組,國x2.00、英x1.00、數Bx2.00、歷x2.00,115,16.43
中國文化大學,國際貿易學系,國x1.00、英x1.00、公x1.25,59.75,18.38
中國文化大學,國際企業管理學系,國x2.00、英x1.00、歷x1.00、公x2.00,136,22.67
中國文化大學,會計學系,國x2.00、英x2.00、數Bx1.00、公x1.00,99,16.50
中國文化大學,觀光事業學系,國x1.75、英x1.75、地x1.50,94.25,18.85
中國文化大學,資訊管理學系(智慧商務科技組),國x1.00、英x1.00、公x2.00,74,18.50
中國文化大學,資訊管理學系(雲端服務暨巨量資料組),英x1.00、數Bx1.00、歷x2.00,55,13.75
中國文化大學,財務金融學系金融行銷組,國x1.75、歷x2.00、公x2.00,140.75,24.48
中國文化大學,財務金融學系財務金融組,地x2.00、歷x1.75、公x2.00,153.25,26.65
中國文化大學,財務金融學系數位金融組,國x1.75、地x2.00、公x2.00,147.5,25.65
中國文化大學,行銷學士學位學程,國x1.00、英x1.00、歷x2.00、公x2.00,131,21.83
中國文化大學,新聞學系,國x2.00、英x2.00、公x1.75,110.75,19.26
中國文化大學,廣告學系A組,國x2.00、英x2.00、社x1.00、公x1.00,121,20.17
中國文化大學,廣告學系B組,國x1.00、英x1.00、歷x1.00、術科x1.00,102.2,25.55
中國文化大學,資訊傳播學系,國x2.00、英x1.00、公x1.75,92,19.37
中國文化大學,大眾傳播學系,國x2.00、英x2.00、數Bx1.00、社x2.00、公x1.00,124,15.50
中國文化大學,美術學系,國x2.00、英x1.00、地x1.00、歷x1.00、術科x2.00,216.74,30.96
中國文化大學,音樂學系A組,國x1.50、歷x1.00、術科x2.00,-----,-----
中國文化大學,音樂學系B組,國x2.00、英x1.50、歷x1.00,94,20.89
中國文化大學,戲劇學系,國x2.00、英x1.00、歷x1.00,129,32.25
中國文化大學,都市計劃與開發管理學系,國x2.00、英x1.00、公x2.00,118,23.60
中國文化大學,建築及都市設計學系建築及室內設計組,國x2.00、英x2.00、地x1.00,100,20.00
中國文化大學,建築及都市設計學系建築及都市設計組,國x2.00、英x2.00、物x1.00,124,24.80
中國文化大學,景觀學系A組,國x2.00、英x2.00、地x1.00,99,19.80
中國文化大學,景觀學系B組,國x2.00、英x2.00、生x1.00,81,16.20
中國文化大學,教育學系,國x2.00、英x1.50、公x2.00,108,19.64
中國文化大學,心理輔導學系,國x1.50、英x1.00、社x1.75、公x2.00,172.5,27.60
靜宜大學,英國語文學系,國x1.50、英x2.00、公x1.00,83,18.44
靜宜大學,西班牙語文學系,國x2.00、英x1.50、歷x1.00,95,21.11
靜宜大學,日本語文學系,國x2.00、英x1.00、歷x1.50,96,21.33
靜宜大學,中國文學系,國x1.50、地x1.00、歷x1.25,110.75,29.53
靜宜大學,社會工作與兒童少年福利學系,國x2.00、英x1.00、歷x2.00,136,27.20
靜宜大學,台灣文學系,國x2.00、地x1.25、歷x1.25,102,22.67
靜宜大學,法律學系,國x2.00、數Bx1.00、公x2.00,151,30.20
靜宜大學,生態人文學系(自然組),國x1.00、英x1.00、生x2.00,69,17.25
靜宜大學,生態人文學系(人文組),國x1.00、英x1.00、歷x2.00,82,20.50
靜宜大學,大眾傳播學系,國x2.00、英x2.00、歷x1.75,140.5,24.43
靜宜大學,財務工程學系,國x2.00、數Bx2.00、公x1.00,105,21.00
靜宜大學,應用化學系,國x1.75、自x2.00、化x2.00,158.75,27.61
靜宜大學,食品營養學系營養與保健組,國x2.00、自x2.00、化x1.00,128,25.60
靜宜大學,食品營養學系食品與生物技術組,國x2.00、自x2.00、化x1.00,124,24.80
靜宜大學,化粧品科學系,國x2.00、英x1.00、化x2.00,91,18.20
靜宜大學,資料科學暨大數據分析與應用學系,國x2.00、數Bx2.00、歷x1.00,98,19.60
靜宜大學,企業管理學系,國x2.00、英x2.00、歷x1.00,91,18.20
靜宜大學,國際企業學系(國際經營與行銷組),國x1.50、英x1.50、歷x1.00、公x1.00,97,19.40
靜宜大學,國際企業學系(國際貿易與運籌組),國x1.50、英x1.50、地x1.00、歷x1.00,96,19.20
靜宜大學,會計學系,國x2.00、數Bx1.00、公x2.00,102,20.40
靜宜大學,觀光事業學系(甲組),國x2.00、地x2.00、歷x1.00,112,22.40
靜宜大學,觀光事業學系(乙組),數Bx1.00、地x2.00、歷x2.00,83,16.60
靜宜大學,觀光事業學系(丙組),英x1.00、地x2.00、歷x2.00,95,19.00
靜宜大學,財務金融學系(金融管理組),國x2.00、英x1.50、歷x2.00,116,21.09
靜宜大學,財務金融學系(投資管理組),國x2.00、英x1.50、地x2.00,115.5,21.00
靜宜大學,財務金融學系(金融科技組),國x2.00、英x1.50、公x2.00,103,18.73
靜宜大學,"資訊管理學系(軟體開發與物聯網應用
組)",國x2.00、數Bx2.00、公x1.00,106,21.20
靜宜大學,資訊管理學系(行動商務與智慧企業組),英x2.00、數Bx2.00、公x1.00,42,8.40
靜宜大學,資訊工程學系(智慧電子與IC設計組),英x1.00、數Bx1.00、物x2.00,96,24.00
靜宜大學,資訊工程學系(智慧晶片與機器人組),英x1.00、數Bx1.50、歷x1.00,48.5,13.86
靜宜大學,資訊工程學系(物聯網與大數據組),國x2.00、數Bx2.00、歷x1.00,87,17.40
靜宜大學,"資訊傳播工程學系(元宇宙多媒體遊戲
組)",國x2.00、數Bx2.00、歷x1.00,90,18.00
靜宜大學,"資訊傳播工程學系(人工智慧互動科技
組)",國x2.00、數Bx2.00、公x1.00,86,17.20
靜宜大學,寰宇管理學士學位學程,國x1.50、英x2.00、公x1.00,104,23.11
靜宜大學,寰宇外語教育學士學位學程,國x1.00、英x2.00、歷x1.00,88,22.00
大同大學,機械與材料工程學系,國x2.00、英x1.75、數甲x2.00,120,20.87
大同大學,化學工程與生物科技學系(化學工程組),國x2.00、英x1.75、化x2.00,134,23.30
大同大學,化學工程與生物科技學系(生物科技組),國x2.00、英x1.75、生x2.00,141.75,24.65
大同大學,工程學院學士班,國x2.00、英x2.00、物x1.50,111,20.18
大同大學,電機工程學系(甲組),國x1.00、英x1.00、數甲x1.00,81,27.00
大同大學,電機工程學系(乙組),國x1.00、英x1.00、物x1.00,85,28.33
大同大學,資訊工程學系(甲組),國x1.00、英x1.50、數Ax2.00、數甲x1.00,137.5,25.00
大同大學,資訊工程學系(乙組),國x1.00、英x1.50、數Bx2.00、公x1.00,116,21.09
大同大學,事業經營學系(甲組),國x1.25、英x2.00、地x1.00、歷x1.25,128.75,23.41
大同大學,事業經營學系(乙組),英x1.50、數Bx1.50、地x1.00,48,12.00
大同大學,資訊經營學系(自然組),國x2.00、英x2.00、數Bx1.00、物x1.00,136,22.67
大同大學,資訊經營學系(社會組),國x2.00、英x2.00、數Bx1.00、地x1.00,106,17.67
大同大學,工業設計學系(自然一組),國x2.00、英x2.00、數甲x1.00,117,23.40
大同大學,工業設計學系(自然二組),國x1.00、英x1.75、物x2.00,109.25,23.00
大同大學,工業設計學系(社會一組),英x2.00、數Bx1.00、歷x2.00,110,22.00
大同大學,工業設計學系(社會二組),國x2.00、地x1.75、歷x2.00,185.25,32.22
大同大學,媒體設計學系互動媒體設計組(自然組),國x1.00、英x1.00、物x2.00,84,21.00
大同大學,媒體設計學系互動媒體設計組(社會組),國x1.00、英x1.00、歷x2.00,95,23.75
大同大學,媒體設計學系互動媒體設計組(國際組),國x1.00、英x1.00、公x2.00,98,24.50
大同大學,媒體設計學系數位遊戲設計組(自然組),國x1.00、數Bx1.00、物x2.00,107,26.75
大同大學,媒體設計學系數位遊戲設計組(社會組),國x1.00、數Bx1.00、歷x2.00,102,25.50
大同大學,媒體設計學系數位遊戲設計組(國際組),國x1.00、英x1.00、數Bx1.00、公x2.00,134,26.80
大同大學,應用外語學系,國x2.00、英x2.00、歷x1.75,105.75,18.39
輔仁大學,中國文學系,國x2.00、英x1.00、歷x1.00,142,35.50
輔仁大學,歷史學系,國x2.00、英x1.50、社x1.00、歷x2.00,229,35.23
輔仁大學,哲學系,國x2.00、英x1.00、公x2.00,168,33.60
輔仁大學,音樂學系,國x1.00、歷x1.00、術科x2.00,222.72,55.68
輔仁大學,應用美術學系,國x1.00、英x1.00、歷x1.50,139.5,39.86
輔仁大學,景觀設計學系(社會組),國x1.00、英x1.50、地x2.00、歷x2.00,245,37.69
輔仁大學,景觀設計學系(自然組),國x1.00、英x1.50、生x1.00,105.5,30.14
輔仁大學,影像傳播學系,國x2.00、英x2.00、公x1.00,209,41.80
輔仁大學,新聞傳播學系,國x2.00、英x1.00、數Bx1.00、公x2.00,238,39.67
輔仁大學,廣告傳播學系,國x1.50、英x2.00、數Bx1.00、公x1.00,207.5,37.73
輔仁大學,圖書資訊學系,國x2.00、英x2.00、歷x1.00,175,35.00
輔仁大學,體育學系體育學組,國x2.00、英x1.00、數Bx1.00、生x1.00、術科x2.00,284.1,40.59
輔仁大學,體育學系運動健康管理組,國x2.00、英x2.00、數Bx1.00、生x2.00,227,32.43
輔仁大學,教育領導與科技發展學士學位學程,國x2.00、英x2.00、公x1.00,168,33.60
輔仁大學,護理學系,國x1.00、英x1.50、數Ax1.00、生x1.50,159.5,31.90
輔仁大學,公共衛生學系,國x1.50、英x1.50、化x1.00,128,32.00
輔仁大學,醫學系(自費),英x1.00、數甲x1.00、物x1.00、化x1.00、生x1.00,263,52.60
輔仁大學,醫學系(公費),英x1.25、數甲x1.00、物x1.00、化x1.00、生x1.25,280.75,51.05
輔仁大學,臨床心理學系,國x1.25、英x2.00、數甲x1.00,175.75,41.35
輔仁大學,職能治療學系,國x1.25、英x2.00、數Ax1.00、生x2.00,257,41.12
輔仁大學,呼吸治療學系,英x1.25、數Ax1.00、生x1.25,128.5,36.71
輔仁大學,數學系資訊數學組,國x1.25、英x1.25、數甲x2.00,115.25,25.61
輔仁大學,數學系應用數學組,國x1.25、英x1.25、數甲x2.00,113.75,25.28
輔仁大學,化學系,英x1.50、數甲x1.50、化x2.00,112,22.40
輔仁大學,資訊工程學系,國x1.50、英x1.00、數甲x1.00,124.5,35.57
輔仁大學,生命科學系,英x1.00、化x1.50、生x2.00,124,27.56
輔仁大學,物理學系物理組,國x1.00、英x1.00、數Ax1.50、物x2.00,152.5,27.73
輔仁大學,物理學系光電物理組,國x1.00、英x1.00、數Ax1.50、物x2.00,155.5,28.27
輔仁大學,電機工程學系,英x1.00、數甲x1.00、物x1.00,92,30.67
輔仁大學,醫學資訊與創新應用學士學位學程,國x1.00、英x1.00、數甲x1.00,94,31.33
輔仁大學,人工智慧與資訊安全學士學位學程,國x1.00、英x1.00、數甲x1.00,93,31.00
輔仁大學,英國語文學系,國x1.00、英x2.00、歷x1.00,168,42.00
輔仁大學,法國語文學系,國x2.00、英x2.00、歷x1.00,189,37.80
輔仁大學,西班牙語文學系,國x2.00、英x2.00、歷x1.00,191,38.20
輔仁大學,日本語文學系,國x1.50、英x1.50、歷x1.00、公x1.00,208.5,41.70
輔仁大學,義大利語文學系,國x2.00、英x2.00、歷x1.00,177,35.40
輔仁大學,德語語文學系,國x1.50、英x1.50、歷x1.25,157,36.94
輔仁大學,織品服裝學系織品設計組,國x1.50、英x2.00、歷x1.00,142,31.56
輔仁大學,織品服裝學系服飾設計組,國x1.50、英x2.00、歷x1.00,149,33.11
輔仁大學,織品服裝學系織品服飾行銷組,國x1.50、英x2.00、歷x1.00,151,33.56
輔仁大學,餐旅管理學系,國x2.00、英x2.00、數Bx1.00、歷x2.00,201,28.71
輔仁大學,兒童與家庭學系,國x2.00、英x2.00、數Bx1.00、公x2.00,254,36.29
輔仁大學,食品科學系,英x1.00、數Ax1.00、化x2.00,98,24.50
輔仁大學,營養科學系,國x1.00、英x2.00、化x2.00、生x2.00,241,34.43
輔仁大學,法律學系,國x1.00、英x1.50、數Bx1.00、歷x1.00、公x1.00,237,43.09
輔仁大學,財經法律學系,國x1.00、英x1.50、數Bx1.00、歷x1.00、公x1.00,236,42.91
輔仁大學,企業管理學系,國x1.00、英x2.00、數Bx1.00、公x1.00,188,37.60
輔仁大學,會計學系,國x1.50、英x1.50、公x1.00,164,41.00
輔仁大學,資訊管理學系,英x2.00、數Bx2.00、公x1.00,185,37.00
輔仁大學,統計資訊學系,國x1.00、英x2.00、數Bx2.00、公x1.00,215,35.83
輔仁大學,金融與國際企業學系,國x1.50、英x2.00、數Bx2.00、公x1.00,267.5,41.15
輔仁大學,社會學系,國x1.00、英x2.00、數Bx1.00、公x2.00,206,34.33
輔仁大學,社會工作學系,國x1.50、英x1.00、地x1.50,147.5,36.88
輔仁大學,經濟學系,英x2.00、數Bx2.00、公x1.00,171,34.20
輔仁大學,宗教學系,國x2.00、英x1.00、歷x1.00,126,31.50
輔仁大學,心理學系,國x1.00、英x1.00、數Bx1.00、公x2.00,208,41.60
國立臺灣海洋大學,商船學系,國x1.00、英x1.50、數Ax1.50、物x1.50,202,36.73
國立臺灣海洋大學,航運管理學系,國x1.00、英x2.00、數Bx1.50、地x1.00,221,40.18
國立臺灣海洋大學,運輸科學系A組,國x1.00、英x2.00、數Bx2.00、地x1.00,229,38.17
國立臺灣海洋大學,運輸科學系B組,國x1.00、英x2.00、數甲x2.00,170,34.00
國立臺灣海洋大學,輪機工程學系,國x1.00、英x1.50、數甲x1.50、物x1.50、化x1.00,216.5,33.31
國立臺灣海洋大學,食品科學系,國x1.00、英x2.00、數Ax1.00、化x2.00、生x2.00,235,29.38
國立臺灣海洋大學,水產養殖學系,國x1.00、英x2.00、數Ax1.00、化x1.50、生x2.00,200.5,26.73
國立臺灣海洋大學,生命科學暨生物科技學系,國x1.50、英x1.00、化x1.00、生x2.00,203,36.91
國立臺灣海洋大學,環境生物與漁業科學學系,國x1.00、英x2.00、生x1.50,155.5,34.56
國立臺灣海洋大學,海洋環境資訊系,國x1.00、英x1.50、數甲x1.50、物x1.50、化x1.00,198,30.46
國立臺灣海洋大學,機械與機電工程學系,國x1.00、英x1.50、數甲x1.50、物x1.50、化x1.00,238.5,36.69
國立臺灣海洋大學,系統工程暨造船學系,英x1.00、數甲x1.25、物x1.00,103,31.69
國立臺灣海洋大學,河海工程學系,國x1.00、英x1.00、數甲x1.50、物x1.25、化x1.00,178,30.96
國立臺灣海洋大學,電機工程學系,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,203,40.60
國立臺灣海洋大學,資訊工程學系,國x1.00、英x1.00、數甲x1.00、物x1.00,165,41.25
國立臺灣海洋大學,通訊與導航工程學系,英x1.00、數甲x1.50、物x1.50,149,37.25
國立臺灣海洋大學,海洋觀光管理學士學位學程,國x1.50、英x2.00、數Bx1.00、地x1.00,196.5,35.73
國立臺灣海洋大學,海洋法政學士學位學程,國x1.00、英x2.00、數Bx1.00、公x1.00,193,38.60
國立臺灣海洋大學,光電與材料科技學系,國x1.00、英x1.25、數甲x1.50、物x1.50、化x1.00,237.75,38.04
國立臺灣海洋大學,海洋文創設計產業學士學位學程,國x1.00、英x1.00、歷x1.00,115,38.33
國立臺灣海洋大學,海洋生物科技學士學位學程,國x1.00、英x1.50、數Ax1.00、化x1.50、生x1.50,199,30.62
國立臺灣海洋大學,海洋工程科技學士學位學程,國x1.00、英x1.50、數甲x1.50、物x1.50,191,34.73
國立臺灣海洋大學,海洋經營管理學士學位學程,國x1.00、英x2.00、數Bx1.00、歷x1.00,191,38.20
國立高雄師範大學,音樂學系,英x1.00、歷x1.00、術科x2.00,208.26,52.06
國立高雄師範大學,美術學系,國x1.00、英x1.00、歷x1.00、術科x2.00,234.86,46.97
國立高雄師範大學,視覺設計學系,國x1.00、英x1.00、歷x1.00、術科x2.00,249,49.80
國立高雄師範大學,國文學系,國x2.00、英x1.25、歷x1.25,187.5,41.67
國立高雄師範大學,英語學系,國x1.75、英x2.00、數Bx1.00、歷x1.50,235,37.60
國立高雄師範大學,地理學系,英x1.50、數Bx1.00、社x1.00、地x1.50,202.5,40.50
國立高雄師範大學,教育學系,國x1.50、英x1.75、數Bx1.75、公x1.00,236.25,39.38
國立高雄師範大學,特殊教育學系,國x1.25、英x1.25、公x1.00,142,40.57
國立高雄師範大學,事業經營學系,國x1.50、英x2.00、數Bx1.75、公x1.00,241.25,38.60
國立高雄師範大學,體育學系,國x2.00、英x2.00、化x1.00、生x2.00、術科x1.00,264.27,33.03
國立高雄師範大學,數學系數學組,英x1.25、數Ax2.00、數甲x2.00、物x1.00,199.75,31.96
國立高雄師範大學,數學系應用數學組,英x1.25、數Ax2.00、數甲x2.00、物x1.00,204.5,32.72
國立高雄師範大學,物理學系,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,183,36.60
國立高雄師範大學,化學系,英x1.00、自x1.00、化x1.00,118,39.33
國立高雄師範大學,生物科技系,國x1.00、英x1.25、數甲x1.00、化x1.00、生x2.00,222.5,35.60
國立高雄師範大學,工業科技教育學系科技教育與訓練組,國x1.00、英x1.25、數甲x1.25、物x1.25、化x1.00,188,32.70
國立高雄師範大學,工業科技教育學系能源與冷凍空調組,國x1.00、英x1.25、數甲x1.25、物x1.25、化x1.00,194.5,33.83
國立高雄師範大學,電機工程學系,國x1.00、英x1.50、數甲x2.00、物x1.50、化x1.00,264.5,37.79
國立高雄師範大學,工業設計學系,國x1.00、英x2.00、歷x1.00,157,39.25
國立高雄師範大學,電子工程學系,英x1.00、數甲x1.25、物x1.25,127.25,36.36
國立高雄師範大學,軟體工程與管理學系,國x1.00、英x1.00、數甲x1.00,118,39.33
國立彰化師範大學,輔導與諮商學系學校輔導與諮商組,國x2.00、英x2.00、社x1.00、歷x1.00、公x1.00,321,45.86
國立彰化師範大學,輔導與諮商學系社區輔導與諮商組,國x2.00、英x2.00、社x1.00、歷x1.00、公x1.50,342,45.60
國立彰化師範大學,特殊教育學系,國x1.25、英x1.25、公x1.00,146.75,41.93
